log2FC,pval,padj,sig,mean_expr
-0.35708283657867534,0.7011215672545179,0.9925448250066164,Not significant,0.03079499995554347
-0.8167318534307205,0.4127300374039859,0.9925448250066164,Not significant,1.1449630271440072
1.0309595885872498,0.5075012486153796,0.9925448250066164,Not significant,-0.5644873988413992
-1.069133698068721,0.05453882621249742,0.9925448250066164,Not significant,1.811530435930197
-0.9769960677041761,0.31331005518425487,0.9925448250066164,Not significant,0.7990600411279666
1.4758525454292528,0.056658946308089715,0.9925448250066164,Not significant,0.8440414221114579
-0.4780294813366375,0.4944705088081503,0.9925448250066164,Not significant,7.050588683295669
0.6486251414298096,0.6840885980463427,0.9925448250066164,Not significant,-0.34048882970330385
0.4335931708605971,0.4468012957311408,0.9925448250066164,Not significant,0.6589250534367913
0.8036540578062208,0.5008135566964181,0.9925448250066164,Not significant,1.0226584316694367
0.40848946693070665,0.2254378189052564,0.9925448250066164,Not significant,1.1690075949162824
0.628242376413501,0.6976124330021523,0.9925448250066164,Not significant,0.13658494402379134
1.1211180669690664,0.14090855355839244,0.9925448250066164,Not significant,1.6081417351844995
0.4054349203022043,0.27915009255017986,0.9925448250066164,Not significant,3.96750538413485
0.48811121418956716,0.05100015259690755,0.9925448250066164,Not significant,2.2355066250887354
-0.4181090248672037,0.41063209835368536,0.9925448250066164,Not significant,3.2744703508069133
-1.1491476430070255,0.26072963798043336,0.9925448250066164,Not significant,-0.6025581214268427
1.209331401441086,0.24222606656365697,0.9925448250066164,Not significant,2.675447887836447
0.1173981436024194,0.6634612997362055,0.9925448250066164,Not significant,1.5861737578308448
1.178085383901638,0.060839133970838497,0.9925448250066164,Not significant,-0.31622536642219584
1.4005784293345505,0.07582423846460852,0.9925448250066164,Not significant,0.6609239713596519
1.1605072123788736,0.1398481937755407,0.9925448250066164,Not significant,0.1424598129469673
1.5383135856082077,0.26617931326214167,0.9925448250066164,Not significant,-1.4271504476509256
1.5232153975288498,0.17154635009382188,0.9925448250066164,Not significant,-0.15492876382632467
-1.0862515171743181,0.3337530402179217,0.9925448250066164,Not significant,-0.707134393806695
0.5490538191475487,0.7091832887449542,0.9925448250066164,Not significant,-0.7821825042425253
1.1626514078046222,0.366650496465852,0.9925448250066164,Not significant,-0.1110937706940751
0.46636927312287657,0.3146015084626423,0.9925448250066164,Not significant,5.850036045169653
1.8917187086373506,0.1836250360015037,0.9925448250066164,Not significant,-1.5417085447761942
-0.536436443967462,0.31514199673547305,0.9925448250066164,Not significant,1.6273395827943518
-1.8386027530207116,0.13895914623234096,0.9925448250066164,Not significant,-0.45347334612556567
4.099582776637943,0.002810449074107027,0.9925448250066164,Not significant,0.2705279237372132
-1.4221576891796537,0.0015350903283064571,0.9925448250066164,Not significant,-0.489245701620716
-0.8006391162966143,0.23736433351362413,0.9925448250066164,Not significant,0.47176330331139227
0.8748577825180224,0.503106997885194,0.9925448250066164,Not significant,1.0965501647189146
1.142968225635159,0.19991739182198498,0.9925448250066164,Not significant,2.4694661627306944
0.8568198832909141,0.3864717174490644,0.9925448250066164,Not significant,-0.1197529186567716
0.7589047324519731,0.2620895691073016,0.9925448250066164,Not significant,3.3675108746017255
0.8144597851020079,0.14085284997071634,0.9925448250066164,Not significant,0.9767053594799343
1.0250025775625229,0.036779553547494286,0.9925448250066164,Not significant,-0.34759343253803987
2.600383745092553,0.00948728664308047,0.9925448250066164,Not significant,-0.35890961055742393
1.6370434015631,0.01939927799956829,0.9925448250066164,Not significant,-0.08625996565159975
0.43846020591262436,0.2528237959889421,0.9925448250066164,Not significant,3.7190918620512847
1.7600931544458072,0.313716686592482,0.9925448250066164,Not significant,1.0428090465747613
0.27071003890673895,0.6461299878676632,0.9925448250066164,Not significant,2.426330456047625
1.6824087382844755,0.15378910931849,0.9925448250066164,Not significant,-0.7530277737890426
0.9742807687615218,0.40306402140191544,0.9925448250066164,Not significant,1.4733110567589711
1.0309821743276304,0.5075857994108356,0.9925448250066164,Not significant,-0.27675937721217597
1.1627701378369437,0.2222636797163158,0.9925448250066164,Not significant,-0.2916671929938515
0.6234567619796393,0.32085701714230763,0.9925448250066164,Not significant,1.3280167180402884
1.9886779849461091,0.17373275666172427,0.9925448250066164,Not significant,-0.3894851514819511
1.1191791265445652,0.5045835169783301,0.9925448250066164,Not significant,-1.0689962846852508
0.6017979286220805,0.12860034222118602,0.9925448250066164,Not significant,2.7146152828515047
1.1957437350386093,0.4658684096748777,0.9925448250066164,Not significant,-1.2108525539848607
1.5830893901938177,0.07539629054629571,0.9925448250066164,Not significant,-0.3936211414911103
0.5582177640491817,0.559669660861463,0.9925448250066164,Not significant,-0.9171011029967906
-0.891919393932592,0.32449067782842206,0.9925448250066164,Not significant,0.4001207916066007
-0.5520120260129721,0.5582184422722041,0.9925448250066164,Not significant,-0.2771211030838943
0.8924591161872604,0.09266439309333416,0.9925448250066164,Not significant,1.7650196516392764
0.5991922587659277,0.16885428652525922,0.9925448250066164,Not significant,2.752901829382243
1.8310541178144835,0.018073505927059877,0.9925448250066164,Not significant,2.091542609508417
0.6528454261369516,0.6644034322678511,0.9925448250066164,Not significant,-1.1180666295564177
1.3465531985271932,0.25096164431962,0.9925448250066164,Not significant,0.14900489187137933
0.6538502251237102,0.44731544507894416,0.9925448250066164,Not significant,0.44986665457140407
1.0150804777118323,0.45748600123177735,0.9925448250066164,Not significant,-0.03390357054647151
0.8079443599610947,0.20021747553534688,0.9925448250066164,Not significant,4.562091254224621
0.32227141414346283,0.5100782156165001,0.9925448250066164,Not significant,2.971988364511337
3.659678482896957,0.0023762834969680577,0.9925448250066164,Not significant,-0.6916149884550208
0.23563711660560985,0.704672488867947,0.9925448250066164,Not significant,-0.5601507880583527
-0.7228207338852679,0.710833135395526,0.9925448250066164,Not significant,-1.0855328136243803
-0.14861347699256067,0.6388233507470009,0.9925448250066164,Not significant,2.4947663396227573
0.5148203988712252,0.22343480642492267,0.9925448250066164,Not significant,5.0170465478214705
0.7162222877895863,0.2056607499774843,0.9925448250066164,Not significant,1.3827592410660654
-0.8593138749145326,0.4416322154927533,0.9925448250066164,Not significant,0.700045580545911
-0.41448002737016143,0.10657855543067368,0.9925448250066164,Not significant,5.746303123600779
-0.9597999143909423,0.5351668234740691,0.9925448250066164,Not significant,-1.4680097208046443
0.8694952420252653,0.16508489819981675,0.9925448250066164,Not significant,3.0659944630023483
0.36066297041148937,0.624988976590861,0.9925448250066164,Not significant,-0.8157428703332269
0.40695634475252795,0.3247771053812906,0.9925448250066164,Not significant,3.4670474847877246
0.8795256717955935,0.21374800509480857,0.9925448250066164,Not significant,4.728315461149096
1.0712440276522281,0.0977125744495161,0.9925448250066164,Not significant,0.3590563681897649
-0.10320642994697327,0.6906835391803096,0.9925448250066164,Not significant,4.916749951567418
-0.39673903777788344,0.1283190903725773,0.9925448250066164,Not significant,1.72935009999638
0.28203839372106354,0.576498974223195,0.9925448250066164,Not significant,1.4372228464011818
0.43814230502671414,0.43165154715816656,0.9925448250066164,Not significant,4.136310107396629
0.343520802388134,0.3013139098329081,0.9925448250066164,Not significant,1.1893822694376688
1.182646020471511,0.42051657491167516,0.9925448250066164,Not significant,-0.4433232358475522
0.7539206924854368,0.31913741281523905,0.9925448250066164,Not significant,0.8410248619134324
-0.42120583483187324,0.13704931074038806,0.9925448250066164,Not significant,0.850861110112694
2.222112607676542,0.06834957634227917,0.9925448250066164,Not significant,-0.49382951244509193
