log2FC,pval,padj,sig,mean_expr
0.8812433150555599,8.228395285417861e-4,0.07424985512721083,Up-regulated,3.4210387546883743
-2.0833208635775464,8.229890995262197e-4,0.07424985512721083,Down-regulated,1.608721831851516
0.47378409456338844,8.339029369851927e-4,0.07489863030895132,Not significant,7.7145937344225475
1.2897098098839628,9.127064943727535e-4,0.07511935138714637,Up-regulated,5.143564526032226
-0.9887118098738146,8.754299435662686e-4,0.07511935138714637,Down-regulated,4.107338758991954
-0.54239642172372,9.148722811589365e-4,0.07511935138714637,Down-regulated,8.14677487706675
0.21631632397856038,9.101816321001792e-4,0.07511935138714637,Not significant,7.032135335084867
-3.5154054430368924,9.102636399308332e-4,0.07511935138714637,Down-regulated,1.6835873783891553
0.7188191623455635,8.978436246110961e-4,0.07511935138714637,Up-regulated,7.714313475106302
0.7967024533233653,8.975100754501182e-4,0.07511935138714637,Up-regulated,5.747598341815787
0.7670239694491272,9.435479280235329e-4,0.07511935138714637,Up-regulated,4.363789302993097
-2.2260630591549546,8.708269612784149e-4,0.07511935138714637,Down-regulated,8.770626169587237
1.9074171558136115,8.872878960820194e-4,0.07511935138714637,Up-regulated,6.896161060160747
-0.6280755196227028,9.633079505881884e-4,0.07511935138714637,Down-regulated,2.242919055905562
-1.0133938691286746,9.554367604342288e-4,0.07511935138714637,Down-regulated,5.33153122508474
1.508257251600413,9.595908879444757e-4,0.07511935138714637,Up-regulated,4.319839084912357
-0.5663234712400502,8.566460176502131e-4,0.07511935138714637,Down-regulated,8.706689081901537
0.7268047040582664,9.329359209486144e-4,0.07511935138714637,Up-regulated,5.55417111625544
0.524420480540079,8.791670389466185e-4,0.07511935138714637,Up-regulated,5.395834570154788
-1.5455073044876984,9.53233797912671e-4,0.07511935138714637,Down-regulated,1.6636457522189025
0.6220171016549267,8.745639210299251e-4,0.07511935138714637,Up-regulated,5.7301306546284
0.9613539653851535,9.385086476541916e-4,0.07511935138714637,Up-regulated,3.980556323545798
1.4916580750789903,8.538588114274813e-4,0.07511935138714637,Up-regulated,4.977394664018604
-0.5822911476863135,8.472161531626567e-4,0.07511935138714637,Down-regulated,6.558022976134668
-2.0649833948406346,9.11135857277231e-4,0.07511935138714637,Down-regulated,5.221101924034598
-2.171025552117184,9.354851059816348e-4,0.07511935138714637,Down-regulated,3.9825160332079625
0.5343951981908726,8.923011142566201e-4,0.07511935138714637,Up-regulated,7.6546520340270625
0.5942175331178232,9.317031822462156e-4,0.07511935138714637,Up-regulated,5.334679851745399
1.2243709581622015,8.981172987436268e-4,0.07511935138714637,Up-regulated,4.697812954015746
-0.656475223201598,9.589020551902606e-4,0.07511935138714637,Down-regulated,6.102146448208999
-1.6818966278682161,9.493442640337995e-4,0.07511935138714637,Down-regulated,5.798747501778018
-1.0055740844080328,8.699797376471142e-4,0.07511935138714637,Down-regulated,6.981550596566182
1.1638357170009468,9.470717604738312e-4,0.07511935138714637,Up-regulated,3.607168661967832
-0.708798950140114,8.954703219464543e-4,0.07511935138714637,Down-regulated,4.632580829112746
1.0383579154802653,8.492746519979891e-4,0.07511935138714637,Up-regulated,5.577698839988627
-7.550221655403823,9.155703065813857e-4,0.07511935138714637,Down-regulated,0.7235787054248815
-0.562455505240786,9.54023133346472e-4,0.07511935138714637,Down-regulated,5.9060497986885165
0.9436737192099649,9.763706497610861e-4,0.07526283947334594,Up-regulated,6.2195476788628445
-1.7747314426967185,9.749509032086617e-4,0.07526283947334594,Down-regulated,4.936706323324131
1.105575799204487,9.748605485368948e-4,0.07526283947334594,Up-regulated,4.084264529852966
-1.3101408440152529,0.0010021541298555355,0.07637249597940726,Down-regulated,5.307561053597896
-0.46434027534645317,9.993889819648113e-4,0.07637249597940726,Not significant,8.270022980614376
-0.5298325116953997,0.0010002857352151373,0.07637249597940726,Down-regulated,5.386190081179432
2.1335330223465405,0.0010877031340408947,0.07664736883622511,Up-regulated,4.0617941134331
-0.7206531092695085,0.0010938571605867895,0.07664736883622511,Down-regulated,6.660923758897647
-1.250892878343346,0.0011190518434574261,0.07664736883622511,Down-regulated,7.204189515223656
1.1861415907345645,0.0011087056803416946,0.07664736883622511,Up-regulated,6.759384986492428
-0.5976214196067753,0.001078864845920195,0.07664736883622511,Down-regulated,7.470158548333341
1.9348307750326637,0.001011761792308645,0.07664736883622511,Up-regulated,8.169050255630221
-5.2302927909615615,0.001032405924427531,0.07664736883622511,Down-regulated,-0.36450843484894807
1.662443211567581,0.0010513856164481872,0.07664736883622511,Up-regulated,4.956789986293193
0.8135075413078203,0.001058255127193005,0.07664736883622511,Up-regulated,7.521268730662274
0.7669773134193081,0.0010765448181706391,0.07664736883622511,Up-regulated,5.569976786742741
-5.199890466006281,0.0010645211359278962,0.07664736883622511,Down-regulated,-0.9784153698573479
-0.3187970983909949,0.0010349259660336187,0.07664736883622511,Not significant,8.613160627644445
1.632490440703953,0.0010778661086247082,0.07664736883622511,Up-regulated,5.99623220652907
1.3042808710859077,0.0011102606433142646,0.07664736883622511,Up-regulated,4.1290559791772825
0.3106034424050357,0.0010173727717079336,0.07664736883622511,Not significant,7.268314761887503
-0.8649321449930696,0.0011238617131411307,0.07664736883622511,Down-regulated,5.121984220505981
