log2FC,pval,padj,sig
-0.2792324542671043,0.003992672036071328,0.525503158674756,Not significant
-0.5583818924958797,0.007903361179055395,0.525503158674756,Not significant
-0.6782749919601452,0.002812592168083375,0.525503158674756,Not significant
-0.42549832329948245,0.006471506067447628,0.525503158674756,Not significant
-0.4084265363382107,0.0025899046241164765,0.525503158674756,Not significant
-0.5961002624625031,0.0015180262543528624,0.525503158674756,Not significant
0.3298623473372295,0.007823721539392604,0.525503158674756,Not significant
0.3207608637386059,0.007210189750739432,0.525503158674756,Not significant
-0.7024755141273333,0.003508641870906288,0.525503158674756,Not significant
-0.8373312286273817,0.007020828332474705,0.525503158674756,Not significant
-0.3914091272278979,0.00845191871131395,0.525503158674756,Not significant
0.7086705980853236,0.005001316804070725,0.525503158674756,Not significant
0.28067366798237803,0.004708938698980323,0.525503158674756,Not significant
-0.27839774695431974,0.006679192633466963,0.525503158674756,Not significant
0.34186833949645656,0.008078825786446952,0.525503158674756,Not significant
-0.4435130016087374,0.007197264235367454,0.525503158674756,Not significant
1.1378210585411757,0.008099841960783123,0.525503158674756,Not significant
0.6029120816171707,0.00823129168992028,0.525503158674756,Not significant
-0.5049576995541911,0.003143320061470995,0.525503158674756,Not significant
0.2572730823728637,0.0018589473477454539,0.525503158674756,Not significant
0.4734904649167513,0.005312462461322995,0.525503158674756,Not significant
-1.3435998450156106,0.00350537752072863,0.525503158674756,Not significant
-0.4277130317475102,0.005083968673859158,0.525503158674756,Not significant
-0.5693954227885589,0.002176105042642052,0.525503158674756,Not significant
-0.8537974353167321,0.004533657064937266,0.525503158674756,Not significant
-1.1060692583846665,0.007673829853318978,0.525503158674756,Not significant
0.2587768600659244,0.007384457936904591,0.525503158674756,Not significant
0.46910776806702237,0.0066987595671320855,0.525503158674756,Not significant
-1.7226559224851499,0.005219809511328828,0.525503158674756,Not significant
0.7034318769741432,0.002065106932770584,0.525503158674756,Not significant
0.47822898295761096,0.002132241963283969,0.525503158674756,Not significant
0.6798356110122481,0.002218994387861232,0.525503158674756,Not significant
0.27224043267750186,0.006367558545317974,0.525503158674756,Not significant
0.39857519598705604,0.0015513973691805186,0.525503158674756,Not significant
-0.4430320286427518,0.0054864353582136155,0.525503158674756,Not significant
-0.315062568230708,0.006781917448703099,0.525503158674756,Not significant
0.6664442955250922,0.004951901878430672,0.525503158674756,Not significant
0.5284928130016411,0.002818220282328656,0.525503158674756,Not significant
0.35406619096903746,0.002061181531048211,0.525503158674756,Not significant
0.6077453103978758,0.0039636968980901075,0.525503158674756,Not significant
-0.6192242664295442,0.0082556306367118,0.525503158674756,Not significant
-0.3686491212064471,0.006643281438846711,0.525503158674756,Not significant
-0.6597631423879982,0.0027249558304990587,0.525503158674756,Not significant
-0.9219730632052636,0.0023996833851206785,0.525503158674756,Not significant
-0.23173898039418095,0.007817066445997565,0.525503158674756,Not significant
-0.40108836651254265,0.004640671756711268,0.525503158674756,Not significant
0.8107406215539523,0.008234252119193935,0.525503158674756,Not significant
-0.8594715338059802,0.006424035656675147,0.525503158674756,Not significant
0.41949786637591213,0.004320711783477007,0.525503158674756,Not significant
-0.8728555562641995,4.0182214860664877e-4,0.525503158674756,Not significant
-0.7647362570718803,0.00772749037931068,0.525503158674756,Not significant
0.48670716634406563,7.102107287952533e-4,0.525503158674756,Not significant
-0.7049476453039576,0.002104863475899527,0.525503158674756,Not significant
-0.684181252157698,6.98810829440935e-4,0.525503158674756,Not significant
1.1440341309016535,0.005497105964170577,0.525503158674756,Not significant
0.5040031337713495,0.004379481595124914,0.525503158674756,Not significant
0.23194012775789208,0.0021113243620584665,0.525503158674756,Not significant
-0.5103656357639594,0.00536735601216969,0.525503158674756,Not significant
-0.8978419739679655,0.0014911337986685056,0.525503158674756,Not significant
-0.7064725497554942,0.006747874035850084,0.525503158674756,Not significant
-0.4575990142807207,6.405174763202336e-4,0.525503158674756,Not significant
0.9410180370491105,0.0078039729254374786,0.525503158674756,Not significant
0.7830151264520122,0.005090759682946309,0.525503158674756,Not significant
0.8794222684222985,0.0020575471233006282,0.525503158674756,Not significant
