"Gene_ID","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig"
"AT4G33490",14.8424276946976,-0.949839332928011,0.579548067863237,0.00834973791430892,0.0469844260512624,"Not significant"
"AT1G07810",94.7364665186357,-0.499618139783165,0.22202266842474,0.00835390934329635,0.0469941095559971,"Not significant"
"AT5G07090",954.263054048708,-0.315439939680632,0.127156205927624,0.00837450844909557,0.0470961725889459,"Not significant"
"AT3G55470",73.624766473326,-0.542391438669238,0.248444235228589,0.00837785554760014,0.0471011831827405,"Not significant"
"AT1G11430",205.020310577186,-0.418723229392406,0.177561635787809,0.00839031858220732,0.0471574265682854,"Not significant"
"AT2G45570",5.72908403160116,-1.59630011201673,1.36085175156437,0.00840802839817233,0.047243117665324,"Down-regulated"
"AT3G28900",429.46737139391,-0.390273951329088,0.163274376172059,0.00844269829339083,0.0474101391427104,"Not significant"
"AT5G64290",333.31961593527,0.33353174471233,0.135547956515564,0.00844228794850505,0.0474101391427104,"Not significant"
"AT5G28500",660.460409450625,0.352286822409264,0.144447554811684,0.00845711991866686,0.047477221510619,"Not significant"
"AT1G72650",42.9963332975762,0.637974911340496,0.312342368244559,0.00846453102651099,0.0474910215024579,"Not significant"
"AT2G41430",2769.65995524836,0.291212150167517,0.116228039647077,0.00846297753195623,0.0474910215024579,"Not significant"
"AT2G42710",51.6303489831691,-0.628453708587254,0.305359715762192,0.00847720967024952,0.047548245055974,"Not significant"
"AT4G00810",1163.86751673209,-0.331833924588686,0.134926504963818,0.00848366948735302,0.0475705642570084,"Not significant"
"AT1G06820",42.2294587547918,0.63455543074411,0.31019399858357,0.00849468369065635,0.0475897386573846,"Not significant"
"AT1G57600",53.2883934524657,-0.592219343274957,0.281115362272739,0.00849617749719915,0.0475897386573846,"Not significant"
"AT4G22230",41.2622730265775,0.667855363427669,0.336423723107013,0.00849701544365046,0.0475897386573846,"Not significant"
"AT5G55940",80.3609414885077,-0.506513605185098,0.226696940860578,0.00849692748394875,0.0475897386573846,"Not significant"
"AT4G29950",225.031461435363,0.410946260936689,0.173770006355137,0.00850176245494395,0.0476024229484555,"Not significant"
"AT3G47220",4.88836565295977,1.4895311341134,1.31773411421223,0.0085105401711594,0.0476376616644261,"Up-regulated"
"AT2G37450",53.1688779034458,0.614678803175206,0.296418793731544,0.00851303292035314,0.0476377100419061,"Not significant"
"AT1G17490",69.9758431072973,-0.53371788431683,0.243566975580613,0.00852107786349821,0.0476688186080237,"Not significant"
"AT5G13580",22.1509122815991,0.827700917368146,0.469847336835348,0.0085357631259799,0.0477370456304802,"Not significant"
"AT3G24630",12.8823955544289,1.06782749779321,0.770678454277753,0.00854428685622165,0.0477707839771902,"Up-regulated"
"AT2G46530",18.8011231678134,0.868699312732872,0.51093297723306,0.00854934662804972,0.0477851414415941,"Not significant"
"AT3G23940",258.694109911698,-0.406803911523647,0.172070216865022,0.00855297913534234,0.0477915154074767,"Not significant"
"AT1G67590",57.2687723778228,0.578687895124837,0.272080782456707,0.0085574779792826,0.0478027250826398,"Not significant"
"AT4G26540",43.8207677560962,0.627028768219898,0.305500855914221,0.00856124885751621,0.0478098629413478,"Not significant"
"AT1G73660",156.148231372736,0.42124744472566,0.179367856687129,0.00858268257327372,0.0479016599847701,"Not significant"
"AT1G73930",22.5739572606834,-0.795796735782151,0.439117399979869,0.00858128845713743,0.0479016599847701,"Not significant"
"AT2G18710",101.205213840014,0.482999250633753,0.213163263086365,0.00859124108260492,0.0479354757757098,"Not significant"
"AT3G21190",39.6789578590112,-0.643347533010261,0.31699113823151,0.00860109932387975,0.0479765217376504,"Not significant"
"AT5G06990",6.0235927861574,-1.48002365900523,1.19557671114093,0.00861173303801543,0.0480218681215534,"Down-regulated"
"AT3G09440",185.059204352341,-0.511166151447889,0.230703175330619,0.00865834294744285,0.0482677449718348,"Not significant"
"AT3G17930",234.239088282443,0.401769239483891,0.169651845598914,0.00866513956550529,0.0482915958871535,"Not significant"
"AT2G17630",56.1088357759944,-0.618272353768383,0.301526910345176,0.00870359825559177,0.0484918372305297,"Not significant"
"AT4G01690",297.439513932699,0.348874181257551,0.143474775811484,0.00871662501833303,0.0485503101877933,"Not significant"
"AT5G09370",4.6655308283115,-2.10189001187504,1.69353139409934,0.00872080637707821,0.0485594959039573,"Down-regulated"
"AT1G29395",13.8701972293883,-0.977900151719702,0.620455224387438,0.00872760682870937,0.0485832557776951,"Not significant"
"AT5G59220",7.18193558346113,-1.29934054205782,1.01654893045075,0.00874279905373244,0.048653702104883,"Down-regulated"
"AT5G27760",84.9813623835112,-0.533991615749113,0.245042851211065,0.00875906615152367,0.0487300874928255,"Not significant"
"AT2G38540",3849.66410785888,-0.320246054292606,0.130347861294798,0.00878709438366803,0.048871841356033,"Not significant"
"AT3G06400",197.45673429656,0.38948828169132,0.163576159290986,0.00879089877384051,0.0488756862213041,"Not significant"
"AT4G12650",228.866073024329,-0.393855249635951,0.165992094027548,0.0087928830089951,0.0488756862213041,"Not significant"
"AT1G04170",221.460246784764,-0.379894508744717,0.159173121280044,0.00884585934696278,0.0491559097933078,"Not significant"
"AT3G13435",38.448867642817,0.663626641470665,0.334163728609204,0.00884952020893968,0.0491620072557463,"Not significant"
"AT5G01640",12.3602023413401,-1.02359815659015,0.675827575010194,0.00885262391281485,0.0491650068856213,"Down-regulated"
"AT2G30360",103.029231120358,0.505515288811322,0.228467979806268,0.00886007243800491,0.0491921277196352,"Not significant"
"AT1G11700",80.5586082369961,-0.539886744172508,0.249104106223932,0.00887251350967362,0.0492469440159221,"Not significant"
"AT1G07530",119.83187381636,0.44628721935495,0.194486185970054,0.00888192545249967,0.0492738449968865,"Not significant"
"AT2G43650",133.760717032925,-0.427716393221444,0.184064937879947,0.0088824989390539,0.0492738449968865,"Not significant"
"AT5G59920",55.1108788767605,0.628052931546063,0.309841947516566,0.00890181473351963,0.0493667151951145,"Not significant"
"AT1G65985",50.5979932045484,-0.620224748279022,0.304484105492186,0.00892933414383425,0.0495050132628822,"Not significant"
"AT3G47730",76.4279101028498,0.548380959229374,0.255028956908091,0.0089320557218221,0.0495057897622493,"Not significant"
"AT1G10550",7.56612720980275,-1.25086320427371,0.952587585787926,0.00893523751073028,0.0495091157882908,"Down-regulated"
"AT5G13220",10.1940001848284,1.05843077687957,0.738426333387056,0.00896193382227451,0.0496426935036852,"Up-regulated"
"AT2G41250",127.836924025532,0.456131726796148,0.19975554868167,0.00897574721817717,0.0496767240878743,"Not significant"
"AT3G27380",154.016529250143,-0.409416400779597,0.174588594551644,0.00897584861889162,0.0496767240878743,"Not significant"
"AT5G67510",261.695680557129,-0.364861893512422,0.152100996446642,0.00897245204277518,0.0496767240878743,"Not significant"
"AT2G41370",22.8997430170372,0.793204776497854,0.444580055558803,0.00900212671758784,0.0498077853615644,"Not significant"
"AT5G58840",3.13914160787366,-0.540588717144324,1.2148146020886,0.00900888404087864,0.0498307958615315,"Not significant"
"AT5G54280",64.7455234223323,0.537772448068716,0.248841992999168,0.00901227248030084,0.0498351641737973,"Not significant"
"ATCG00740",5486.33075121609,0.3317984323198,0.135985809087031,0.00901577129634166,0.0498401401412349,"Not significant"
"AT5G58770",60.2459208307229,0.56912771856726,0.269666957509388,0.00905607837421859,0.0500485345770576,"Not significant"
"AT2G17120",101.360584735086,-0.469050190278261,0.207744252015697,0.00909849517367187,0.0502684649799785,"Not significant"
"AT4G27560",34.2756437954086,-0.674838610171874,0.34525234848287,0.00910919019944854,0.0503130588867583,"Not significant"
"AT1G53635",4.84136833158466,1.49019138508876,1.39575141071773,0.00911755424143299,0.0503447560287821,"Not significant"
"AT5G18980",21.8529980965202,-0.905953905726064,0.560509533759702,0.00912087516108188,0.0503485961324315,"Not significant"
"AT1G21760",64.8173866522043,0.560908891271911,0.264489139895862,0.0091381409390438,0.0503702294864222,"Not significant"
"AT1G77440",171.009138095712,-0.417305493117487,0.179435541668849,0.00913734202481249,0.0503702294864222,"Not significant"
"AT4G32300",53.3525494724261,0.598851571580614,0.289577688331349,0.00913840670713023,0.0503702294864222,"Not significant"
"AT5G02550",34.946452915351,-0.714395747648209,0.380193460617898,0.00913618124094627,0.0503702294864222,"Not significant"
"AT5G16050",306.799813821912,-0.343436842297697,0.142100663806626,0.00913520496480386,0.0503702294864222,"Not significant"
"AT5G51720",280.125232136128,0.790108845403994,0.452454062815108,0.00914055371605304,0.0503702294864222,"Not significant"
"AT1G53340",8.34616065072823,-1.21296827082231,0.943155913319446,0.00914488037023476,0.0503795951910347,"Not significant"
"AT5G67630",35.1668705413888,-0.681540632381126,0.351259404261542,0.00914769422463704,0.0503806238213281,"Not significant"
"AT3G57750",47.2626972500881,0.611603809588589,0.300281167833165,0.00916701158754095,0.0504725182929293,"Not significant"
"AT4G14210",110.355925221093,0.454932101333222,0.199837345108428,0.00919752003982376,0.0506259591859071,"Not significant"
"AT3G54600",127.013484037491,-0.489003567655766,0.220067477728053,0.00921479361032894,0.0507064840933366,"Not significant"
"AT5G10690",40.1926558814029,0.633647791079564,0.315844195908036,0.00922742261882192,0.0507614123812817,"Not significant"
"AT1G08490",92.3074113791725,0.50156881773828,0.227737046637803,0.00923298776396708,0.05077746095486,"Not significant"
"AT3G53800",36.4696768697826,0.683896143486335,0.354802008215123,0.00924983860381999,0.0508555489981239,"Not significant"
"AT1G51680",408.502072312754,-0.383052278866176,0.162087442937524,0.00925459276370316,0.0508671038777688,"Not significant"
"AT1G01650",74.5738652599054,-0.52044329855452,0.239438546722458,0.00926163770419275,0.0508912396141273,"Not significant"
"AT3G25230",205.026832310028,-0.414645112988702,0.178485360670356,0.00928414029384685,0.051000274538843,"Not significant"
"AT4G15093",63.386664700914,-0.551072921021583,0.25849586019116,0.0092993396683953,0.0510691399830518,"Not significant"
"AT1G75490",10.677342332334,1.03565133970848,0.729943456152996,0.00931725177802274,0.0511235872237889,"Not significant"
"AT4G10750",110.967213858488,-0.482587370048658,0.216883845839421,0.00931315683955136,0.0511235872237889,"Not significant"
"AT5G55896",100.229949929526,0.536989961005172,0.250691326222533,0.00931525167303936,0.0511235872237889,"Not significant"
"AT4G29030",424.10030282123,0.355991703057036,0.148353522758666,0.00933018916899845,0.0511506682944206,"Not significant"
"AT5G11650",36.2071197707678,0.645807354291501,0.326009962628637,0.00932920168926877,0.0511506682944206,"Not significant"
"AT5G14910",494.784309402039,0.355082698866677,0.148040012842156,0.0093290472295887,0.0511506682944206,"Not significant"
"AT2G40590",103.159522683158,-0.500294264218109,0.227060811307557,0.00933831524119598,0.0511805862761976,"Not significant"
"AT1G31230",108.913347641707,-0.460154303120443,0.203626543243364,0.00934881556914803,0.0512234960484434,"Not significant"
"AT4G26470",12.9727023850609,-0.99759155486573,0.666932891877102,0.00937380851265478,0.0513457657375552,"Not significant"
"AT5G24410",10.1294707037729,1.0596081691785,0.756873541451247,0.00937668918478187,0.0513468784970194,"Not significant"
"AT3G10710",12.3132982635839,-0.989312266592356,0.657132209938428,0.00939335929782771,0.0514234802324984,"Not significant"
"AT3G56340",771.601628794903,-0.314071785673702,0.128710426285324,0.00941873090056064,0.0515476605251288,"Not significant"
"AT3G01800",35.0597356613153,-0.669051908541918,0.344551501406485,0.00942863987149526,0.0515871688489771,"Not significant"
"AT4G18160",28.6528859227264,0.703279125908265,0.372286418859704,0.00943309539470461,0.0515950422675937,"Not significant"
"AT5G62140",41.3374635321476,0.624013201034387,0.31015565031946,0.00943545983378271,0.0515950422675937,"Not significant"
"AT1G12090",8978.58300449012,0.30579986931308,0.124512461946138,0.00944801231026801,0.0516440582858345,"Not significant"
"AT3G60245",3477.75734997458,-0.359935412412623,0.150859534246463,0.00944980969520745,0.0516440582858345,"Not significant"
"AT4G15640",22.9733406518404,-0.779341570429413,0.438213315451862,0.00945719420195834,0.0516696903734915,"Not significant"
"AT2G42310",423.666660294399,-0.317341088857341,0.130404763070423,0.00946363008552415,0.0516901265024485,"Not significant"
"AT1G09070",1992.58187084521,0.384389400863056,0.162889818421257,0.00947852899513444,0.0517361864134618,"Not significant"
"AT1G73810",3.2745370915004,-0.431024005038506,0.80673002229757,0.00948015638822052,0.0517361864134618,"Not significant"
"AT3G63200",72.3960783686489,0.513141162851893,0.235389129685136,0.00947834351483045,0.0517361864134618,"Not significant"
"ATCG00650",2787.12064670987,0.310020263386676,0.123822477326599,0.00948422349499819,0.051743656888643,"Not significant"
"AT2G39780",125.889777675561,-0.441044384215109,0.193536724943798,0.00950698562553867,0.0518530896874161,"Not significant"
"AT4G28050",85.079249282062,-0.501803987327343,0.229165157264867,0.00951019283039286,0.0518558339233562,"Not significant"
"AT3G57530",169.649870789772,0.420021013060067,0.181862162517204,0.00951411310294597,0.0518624636086398,"Not significant"
"AT3G25717",105.136687617596,0.494513831581252,0.224848785112531,0.0095298786245647,0.051933640915964,"Not significant"
"AT2G20760",348.308530763259,-0.329579021949106,0.136327496889729,0.00954026299505255,0.0519666194007139,"Not significant"
"AT3G12145",42.2925574693094,-0.644464047618587,0.326722323499284,0.00954405973454212,0.0519666194007139,"Not significant"
"AT4G33150",157.322481162579,-0.469325122345013,0.21000714476077,0.00954167772294898,0.0519666194007139,"Not significant"
"AT1G02770",19.0732846286152,-0.829468234572608,0.486989827059172,0.00956269399744867,0.0520385308709061,"Not significant"
"AT3G29185",91.4591088031687,0.480667676613544,0.216419067421468,0.00956012821667968,0.0520385308709061,"Not significant"
"AT1G69760",259.603913297878,0.39294022030718,0.167723191415385,0.00957851586415156,0.0521098436104495,"Not significant"
"AT2G23670",453.064880850728,0.34495671298038,0.143531115083663,0.00959067585992804,0.0521584019267442,"Not significant"
"AT5G47980",8.57923183298921,-1.13702533360972,0.850867664187435,0.00959288124292782,0.0521584019267442,"Not significant"
"AT1G09830",53.0639198028659,-0.569388166736006,0.272915462125531,0.00959896517932682,0.052176687994317,"Not significant"
"AT4G24015",23.6101169018848,0.768332895537491,0.432828809707945,0.00960446218628301,0.0521917742551287,"Not significant"
"AT2G21930",4.21256485670515,-2.03678954404791,1.58839718375983,0.00961321647167543,0.0522245473873427,"Not significant"
"AT3G22850",178.919691542425,-0.430176508360923,0.188080610080609,0.00961867712596541,0.0522366382188267,"Not significant"
"AT4G31990",237.185855428263,-0.383558176268895,0.163102201761399,0.00962088993006706,0.0522366382188267,"Not significant"
"AT3G25013",6.4753329346112,1.24110150871078,1.06143088978122,0.0096417970167739,0.0523353358026247,"Not significant"
"ATCG00030",12689.7034782097,0.335010811125153,0.137145420985925,0.00964865825921763,0.0523577587541076,"Not significant"
"AT1G31660",57.9618780670743,-0.553010499791358,0.262420279871722,0.00967260976355076,0.0524580422612028,"Not significant"
"AT2G39710",26.3842611380251,-0.797030261215134,0.460631736053206,0.00967070333819088,0.0524580422612028,"Not significant"
"AT1G28610",18.0782805322242,0.833231049007783,0.499275172613846,0.00973028586667718,0.0527559208553204,"Not significant"
"AT2G18915",31.9243404375628,0.692270176076877,0.368077061744178,0.00974205695260707,0.0528048123742639,"Not significant"
"AT3G03520",40.6816581801002,-0.640598063185355,0.32576150126805,0.00974663017605722,0.0528146727567814,"Not significant"
"AT1G55130",33.5714866411625,-0.693918360686464,0.367755307955182,0.00975705999886669,0.0528562541238041,"Not significant"
"AT2G45450",42.3700050223843,-0.631359426881759,0.317892730786024,0.00977453688934417,0.0529359768220709,"Not significant"
"AT1G64430",77.6224398895833,0.497466560778127,0.227608843779353,0.00980322368168812,0.053051721246383,"Not significant"
"AT2G29490",71.4517487055396,0.592051829818347,0.290983709516508,0.00980345203848723,0.053051721246383,"Not significant"
"AT2G32220",22.5332912209982,-0.781346067710767,0.445681656570676,0.00980420817109982,0.053051721246383,"Not significant"
"AT2G27950",45.8020431861546,0.607207788431773,0.300611092891538,0.00981660420012933,0.0531038134685135,"Not significant"
"AT1G48450",262.299763865446,0.351462250447249,0.147443207378215,0.00983285408358605,0.0531654665505151,"Not significant"
"AT3G16990",44.1198693915817,-0.62392711510482,0.313530721810982,0.00983354590679862,0.0531654665505151,"Not significant"
"AT1G78060",63.0846153207319,-0.540172826675936,0.254622544782401,0.00984743509385047,0.0532255532116039,"Not significant"
"AT1G65730",17.7888043140041,-0.883055723860835,0.554734779835642,0.00986151359326758,0.0532729868927067,"Not significant"
"AT5G25890",105.67310049246,0.471419929209203,0.212319107932047,0.0098617668805918,0.0532729868927067,"Not significant"
"AT4G08755",45.1991176327873,-0.674309152829081,0.352234718219517,0.00987146296306459,0.0532926480530342,"Not significant"
"AT1G03410",34.0221213669095,0.657946124757697,0.339735603559118,0.0098737434704297,0.0532926480530342,"Not significant"
"AT1G45145",326.401813399017,-0.410278910378095,0.177909183315974,0.00987303905240019,0.0532926480530342,"Not significant"
"AT4G26130",255.717314291131,-0.361783726015539,0.152882855385722,0.00988048435856165,0.0533140260394307,"Not significant"
"AT2G48130",74.7668771339553,0.52355742785546,0.244444404382141,0.00989426897574219,0.0533733885085254,"Not significant"
"AT2G18740",150.135580587844,-0.44085122001123,0.195022791470091,0.0099050081339976,0.0534162938654871,"Not significant"
"AT1G60550",56.7569134133041,0.588727689061575,0.288723727683808,0.00992827894399515,0.053526737506043,"Not significant"
"AT2G30210",35.979667589802,0.65943600066033,0.341267140532501,0.00996905203979753,0.0537314533353561,"Not significant"
"AT1G50790",4.73670265500352,-1.63091056565919,1.47206567602566,0.00997378383006851,0.0537418523487563,"Not significant"
"AT5G15330",25.3106152365286,0.733851371421547,0.406679586017876,0.00998864917484718,0.0538068329286642,"Not significant"
"AT1G07390",11.5702494882558,-1.01467174349321,0.723922960330199,0.0100088429576061,0.0538853400892791,"Not significant"
"AT5G63750",4.19251288480173,-1.997198057596,1.61330341751348,0.0100085198560355,0.0538853400892791,"Not significant"
"AT3G11100",42.9633711454117,0.643499806207397,0.330559950494223,0.0100142965190187,0.0538995689995006,"Not significant"
"AT5G27820",63.9867329023158,-0.546058286080274,0.260060799192842,0.0100193182585316,0.0539114663983894,"Not significant"
"AT5G09005",4.10171632587054,-1.9643235862116,1.57081986135253,0.0100321702137306,0.0539399417809145,"Not significant"
"AT5G48965",15.6653155109628,-0.892963109931068,0.563085663651002,0.0100330429417694,0.0539399417809145,"Not significant"
"AT5G65870",45.8066776743984,-0.606874083528108,0.301643634377027,0.0100330485650791,0.0539399417809145,"Not significant"
"AT1G75030",12.7566049559541,0.925710578062713,0.611152455946397,0.0100373807366152,0.0539481082920599,"Not significant"
"AT5G16650",115.613186131118,0.47989286953515,0.218223130366426,0.010056010801094,0.0540330958623087,"Not significant"
"AT3G18410",246.850366985558,-0.36344627529977,0.154193791163459,0.010062179486357,0.0540510969215316,"Not significant"
"AT4G01800",164.757155833041,0.391527740540831,0.168579601873674,0.0101406248972559,0.0544572286907521,"Not significant"
"AT2G20920",179.416421206021,0.405081591637188,0.175790350682847,0.0101607584159984,0.0545500739483764,"Not significant"
"AT2G21060",518.881262982801,-0.352761245973856,0.14937027707991,0.0101671099850057,0.0545688967765054,"Not significant"
"AT1G64950",139.043304956464,0.411830818998927,0.17968765875429,0.0102212458677984,0.0548441052061471,"Not significant"
"AT5G09480",60.1893440527229,0.578190713728271,0.283345637834563,0.010227561032612,0.0548626399782937,"Not significant"
"AT4G28490",18.0900651567159,-0.881770749577157,0.5666788835191,0.010236912067173,0.0548974448300269,"Not significant"
"AT1G21240",3.03507615512118,-0.477137427577871,0.935055368458799,0.0102717081987945,0.0550686463875545,"Not significant"
"AT3G48740",258.960851741762,0.342845073273946,0.144207240509538,0.0102766009757896,0.0550794792936603,"Not significant"
"AT5G20300",80.1106071583007,0.504630739970816,0.233780284170594,0.0102797193607469,0.0550807985976653,"Not significant"
"AT4G20380",67.028794809217,0.521967588915487,0.244840835498655,0.0102873024480174,0.0551060332529691,"Not significant"
"AT1G08600",177.703440732531,0.42935564053783,0.18935691680364,0.0103125160038244,0.0552256686415358,"Not significant"
"AT4G22920",87.6644709924102,-0.501452087459826,0.232734214252963,0.0103225454620044,0.0552639459310047,"Not significant"
"AT2G31960",118.682739654471,0.430579937323208,0.19036694168107,0.0103659762126921,0.0554809728804902,"Not significant"
"AT5G02670",8.61681906407227,1.05832048809759,0.827108918962906,0.0103693525743338,0.0554835586824774,"Not significant"
"AT3G06050",153.194592909758,-0.397196273003984,0.172381759049446,0.010390052370811,0.055578810129719,"Not significant"
"AT5G02575",35.5008649857727,-0.657951966280496,0.344621469570266,0.0104172356596273,0.0556776277159066,"Not significant"
"AT1G66390",4.12044767141104,-1.92886430891334,1.62053825405195,0.010416340442748,0.0556776277159066,"Not significant"
"AT4G20860",324.796125337647,-0.375348096597274,0.160942232230322,0.0104149993000747,0.0556776277159066,"Not significant"
"AT5G08000",31.8980836593152,-0.688249783685037,0.368851512483155,0.0104358302542674,0.0557614702663932,"Not significant"
"AT1G79320",8.86610927258005,-1.11150879536458,0.89978158388218,0.0104576640431911,0.0557938530742215,"Not significant"
"AT2G01870",26.6152048834448,0.731449005080744,0.4099957742291,0.0104465935205579,0.0557938530742215,"Not significant"
"AT3G28210",17.9853573635945,-0.824970181714897,0.498460645129866,0.0104586990764386,0.0557938530742215,"Not significant"
"AT3G59080",47.1210022968519,0.611801475518653,0.308874406292121,0.0104518511653504,0.0557938530742215,"Not significant"
"AT5G01090",183.385017468171,0.418062291141534,0.183944062574916,0.0104487825316999,0.0557938530742215,"Not significant"
"AT5G14720",109.997447760536,0.448872120876378,0.20111314064472,0.010459347228546,0.0557938530742215,"Not significant"
"AT3G55010",79.5676700263537,-0.514069848395367,0.241369391956111,0.0104946795312171,0.0559667601140575,"Not significant"
"AT2G42975",55.4689097867575,0.562339918070455,0.274051420754323,0.0105064264298225,0.0560138280913835,"Not significant"
"AT1G16500",12.9879734791146,-0.954097815457695,0.659764469648896,0.0105318657285789,0.0561338491042128,"Not significant"
"AT5G42825",102.763273421724,0.488767479423934,0.225768206311454,0.0105502518162507,0.0562162209169879,"Not significant"
"AT5G03740",116.960649172912,-0.484984128435264,0.223076603126899,0.0105591532851396,0.0562480229303118,"Not significant"
"AT1G04290",83.6187926606369,-0.511955288986748,0.239818340106903,0.0105769280322399,0.0563114238962425,"Not significant"
"AT1G08320",22.0606306880049,0.767226161725423,0.444448745492156,0.0105767906594531,0.0563114238962425,"Not significant"
"AT1G74440",18.7335096186399,-0.901801034565804,0.597535898851661,0.0105822982636178,0.056322667286013,"Not significant"
"AT4G31580",198.297218591326,-0.376902948879213,0.162387038254299,0.0105849138498613,0.056322667286013,"Not significant"
"AT5G13090",59.7706059894787,0.543549506497682,0.2608553439165,0.0106040020150216,0.0564085843667321,"Not significant"
"AT4G17240",18.1562807290969,-0.830161866772995,0.508808480676008,0.0106241724520432,0.0565002094045567,"Not significant"
"AT3G14200",30.4729771152913,0.67694088830112,0.362072887152125,0.0106312312194738,0.0565220740493068,"Not significant"
"AT1G34220",90.4525340745028,0.477930524220793,0.219194731556498,0.0106412189715058,0.0565594945167867,"Not significant"
"AT1G70190",149.650278967633,-0.457439051323839,0.207429451937853,0.0106538566370888,0.0566109749873792,"Not significant"
"AT1G10270",22.1448485904933,-0.80774265774764,0.488137910790403,0.0106845769561326,0.0567584853982702,"Not significant"
"AT3G23890",119.693403597174,0.456060780553564,0.206302661871383,0.0107102121449974,0.0568789084199985,"Not significant"
"AT1G30970",35.2043979171038,0.640945765923305,0.334242767642617,0.0107165172232414,0.0568966364313675,"Not significant"
"AT3G12965",835.111655883111,-0.290045043803709,0.119894224769342,0.0107300866043713,0.0569529119324739,"Not significant"
"AT2G37550",77.2657338832206,-0.516107593370337,0.243374340040091,0.0107403717715718,0.0569917292372531,"Not significant"
"AT1G05180",37.3653424745214,-0.66252316822164,0.350975144242982,0.010763881305002,0.0571006782257323,"Not significant"
"AT2G07605",20.499967557713,-0.816216735162652,0.49489394623573,0.0107759677163231,0.0571489858672366,"Not significant"
"AT4G36130",359.916332611809,-0.38693219287884,0.168380633185352,0.0107847916117104,0.0571799692390852,"Not significant"
"AT2G29950",10.3860292968843,-1.02240311178091,0.771839610256814,0.0107913690593748,0.0571990283172003,"Not significant"
"AT5G18900",84.9552227816924,-0.489428814939752,0.227242668018203,0.0108117719126939,0.0572913373776544,"Not significant"
"AT4G28470",89.2845372396713,-0.489495123180679,0.226906881886634,0.0108251120622616,0.057346180667953,"Not significant"
"AT2G02800",112.709152003062,-0.440788517533365,0.197747492347321,0.010845977043104,0.057429407736284,"Not significant"
"AT4G19830",29.9796963764611,0.671062721525338,0.359144395944931,0.0108468120571946,0.057429407736284,"Not significant"
"AT1G70410",315.232426384565,0.337264549738344,0.14286629004431,0.0108661737781435,0.0575160404480979,"Not significant"
"AT2G27190",96.3468081435697,-0.490398287083497,0.228370105748534,0.0108786560971598,0.0575662218474706,"Not significant"
"AT1G32210",195.056447441512,-0.401270515027395,0.176346746171502,0.0109099898781377,0.0577161036946337,"Not significant"
"AT5G43980",9.31600501439007,-1.06291200034932,0.847704401419331,0.0109348620161318,0.0578317288702038,"Not significant"
"AT5G26850",47.8479638306923,-0.581144966290014,0.289226132974547,0.0109431844506496,0.0578597872098449,"Not significant"
"AT1G53280",88.2449225107481,-0.48833121743026,0.227268217412455,0.0109517574178352,0.0578891543555198,"Not significant"
"AT2G31680",48.5351728206492,-0.579784623134225,0.288821412029474,0.0109756330910439,0.0579993705668086,"Not significant"
"AT3G27430",154.860855215359,-0.400411843544333,0.175843313748551,0.0109816498992864,0.058015179096037,"Not significant"
"AT1G17970",85.0675094400039,0.483680779928984,0.224117961134203,0.0109955651509795,0.0580726942716424,"Not significant"
"AT5G01830",9.88295316154259,1.03008115246637,0.812253949827591,0.011006456795604,0.0581142130972736,"Not significant"
"AT3G05950",4.59858664917462,-0.129281490008726,0.418444932828723,0.011041626551173,0.0582838624750467,"Not significant"
"AT1G01480",11.7097111081564,-0.973823387126931,0.700299084666065,0.0110514608586385,0.0583197206621107,"Not significant"
"AT2G26800",78.5561699181832,0.55296807894178,0.269680945126896,0.0110707198829089,0.0584052806587469,"Not significant"
"AT3G53990",825.694313971483,-0.281295524693691,0.116623310430552,0.0111062576632088,0.0585766510471276,"Not significant"
"AT1G65610",32.786876894262,-0.702779710122473,0.389554464483092,0.0111102345767109,0.058581514566287,"Not significant"
"AT2G01260",82.8994258854304,0.493889031703676,0.231340521763181,0.0111350802310896,0.0586665833245622,"Not significant"
"AT5G01100",7.00460522750778,-1.19537179339578,1.09322345584252,0.0111355458779479,0.0586665833245622,"Not significant"
"AT5G53300",1344.87596088237,0.27171788258734,0.112149851017075,0.0111353527023856,0.0586665833245622,"Not significant"
"AT5G03780",9.36189951270193,0.999560104045783,0.772049845050994,0.0111388764463252,0.058668012527102,"Not significant"
"AT4G01250",81.5727516034523,0.502443298422224,0.236481743789797,0.0111648463585901,0.0587606012815962,"Not significant"
"AT4G32720",206.625852102391,-0.403052322333805,0.177732230419342,0.0111610884437974,0.0587606012815962,"Not significant"
"AT4G33070",8.97352080223045,-1.11973099282642,0.98671088876307,0.0111656479673638,0.0587606012815962,"Not significant"
"AT5G38005",84.2100805132888,0.489105412820288,0.228706594064102,0.0112241714837764,0.0590523831397474,"Not significant"
"AT4G29100",77.2846475124229,0.518904907163583,0.247701280576334,0.0112412463857116,0.0591236602857467,"Not significant"
"AT5G14070",14.6375380754492,0.883337557382152,0.590223346965976,0.0112438853346258,0.0591236602857467,"Not significant"
"AT5G50280",21.0067299100755,0.804804457466815,0.492842545493702,0.0112560021897898,0.0591711496692981,"Not significant"
"AT5G30510",624.018216960105,0.291489539274796,0.12144902499025,0.0112594770792962,0.0591731959302996,"Not significant"
"AT3G11110",3.24006337855399,1.88821907660514,1.94170925532808,0.0113008222177313,0.0593742103203928,"Not significant"
"AT5G01430",54.0627554185137,-0.573474460328137,0.28646042661205,0.0113425628095002,0.0595608781483531,"Not significant"
